city,date,percentage
Rhine-Ruhr,2020-04-04,12
Rhine-Ruhr,2020-04-05,15
Rhine-Ruhr,2020-04-06,16
Rhine-Ruhr,2020-04-07,13
Rhine-Ruhr,2020-04-08,16
Rhine-Ruhr,2020-04-09,17
Rhine-Ruhr,2020-04-10,12
Rhine-Ruhr,2020-04-11,13
Rhine-Ruhr,2020-04-12,14
Rhine-Ruhr,2020-04-13,11
Rhine-Ruhr,2020-04-14,16
Rhine-Ruhr,2020-04-15,17
Rhine-Ruhr,2020-04-16,17
Rhine-Ruhr,2020-04-17,14
Rhine-Ruhr,2020-04-18,11
Rhine-Ruhr,2020-04-19,15
Rhine-Ruhr,2020-04-20,20
Rhine-Ruhr,2020-04-21,18
Rhine-Ruhr,2020-04-22,20
Rhine-Ruhr,2020-04-23,20
Rhine-Ruhr,2020-04-24,13
Rhine-Ruhr,2020-04-25,14
Rhine-Ruhr,2020-04-26,19
Rhine-Ruhr,2020-04-27,19
Rhine-Ruhr,2020-04-28,15
Rhine-Ruhr,2020-04-29,19
Rhine-Ruhr,2020-04-30,20
Rhine-Ruhr,2020-05-01,14
Rhine-Ruhr,2020-05-02,18
Rhine-Ruhr,2020-05-03,19
Rhine-Ruhr,2020-05-04,22
Rhine-Ruhr,2020-05-05,22
Rhine-Ruhr,2020-05-06,25
Rhine-Ruhr,2020-05-07,26
Rhine-Ruhr,2020-05-08,23
Rhine-Ruhr,2020-05-09,22
Rhine-Ruhr,2020-05-10,23
Rhine-Ruhr,2020-05-11,25
Rhine-Ruhr,2020-05-12,23
Rhine-Ruhr,2020-05-13,25
Rhine-Ruhr,2020-05-14,24
Rhine-Ruhr,2020-05-15,23
Rhine-Ruhr,2020-05-16,24
Rhine-Ruhr,2020-05-17,24
Rhine-Ruhr,2020-05-18,24
Rhine-Ruhr,2020-05-19,28
Rhine-Ruhr,2020-05-20,33
Rhine-Ruhr,2020-05-21,27
Rhine-Ruhr,2020-05-22,25
Rhine-Ruhr,2020-05-23,25
Rhine-Ruhr,2020-05-24,27
Rhine-Ruhr,2020-05-25,30
Rhine-Ruhr,2020-05-26,26
Rhine-Ruhr,2020-05-27,28
Rhine-Ruhr,2020-05-28,31
Rhine-Ruhr,2020-05-29,30
Rhine-Ruhr,2020-05-30,31
Rhine-Ruhr,2020-05-31,25
Rhine-Ruhr,2020-06-01,31
Rhine-Ruhr,2020-06-02,32
Rhine-Ruhr,2020-06-03,37
Rhine-Ruhr,2020-06-04,37
Rhine-Ruhr,2020-06-05,33
Rhine-Ruhr,2020-06-06,38
Rhine-Ruhr,2020-06-07,32
Rhine-Ruhr,2020-06-08,34
Rhine-Ruhr,2020-06-09,36
Rhine-Ruhr,2020-06-10,40
Rhine-Ruhr,2020-06-11,35
Rhine-Ruhr,2020-06-12,35
Rhine-Ruhr,2020-06-13,35
Rhine-Ruhr,2020-06-14,28
Rhine-Ruhr,2020-06-15,37
Rhine-Ruhr,2020-06-16,38
Rhine-Ruhr,2020-06-17,41
Rhine-Ruhr,2020-06-18,37
Rhine-Ruhr,2020-06-19,39
Rhine-Ruhr,2020-06-20,40
Rhine-Ruhr,2020-06-21,37
Rhine-Ruhr,2020-06-22,35
Rhine-Ruhr,2020-06-23,39
Rhine-Ruhr,2020-06-24,44
Rhine-Ruhr,2020-06-25,44
Rhine-Ruhr,2020-06-26,44
Rhine-Ruhr,2020-06-27,38
Rhine-Ruhr,2020-06-28,35
Rhine-Ruhr,2020-06-29,40
Rhine-Ruhr,2020-06-30,41
Rhine-Ruhr,2020-07-01,44
Rhine-Ruhr,2020-07-02,45
Rhine-Ruhr,2020-07-03,43
Rhine-Ruhr,2020-07-04,44
Rhine-Ruhr,2020-07-05,37
Rhine-Ruhr,2020-07-06,37
Rhine-Ruhr,2020-07-07,39
Rhine-Ruhr,2020-07-08,43
Rhine-Ruhr,2020-07-09,43
Rhine-Ruhr,2020-07-10,40
Rhine-Ruhr,2020-07-11,42
Rhine-Ruhr,2020-07-12,40
Rhine-Ruhr,2020-07-13,37
Rhine-Ruhr,2020-07-14,42
Rhine-Ruhr,2020-07-15,43
Rhine-Ruhr,2020-07-16,38
Rhine-Ruhr,2020-07-17,44
Rhine-Ruhr,2020-07-18,45
Rhine-Ruhr,2020-07-19,42
Rhine-Ruhr,2020-07-20,42
Rhine-Ruhr,2020-07-21,42
Rhine-Ruhr,2020-07-22,42
Rhine-Ruhr,2020-07-23,43
Rhine-Ruhr,2020-07-24,40
Rhine-Ruhr,2020-07-25,45
Rhine-Ruhr,2020-07-26,41
Rhine-Ruhr,2020-07-27,40
Rhine-Ruhr,2020-07-28,42
Rhine-Ruhr,2020-07-29,43
Rhine-Ruhr,2020-07-30,41
Rhine-Ruhr,2020-07-31,42
Rhine-Ruhr,2020-08-01,41
Rhine-Ruhr,2020-08-02,45
Rhine-Ruhr,2020-08-03,44
Rhine-Ruhr,2020-08-04,50
Rhine-Ruhr,2020-08-05,49
Rhine-Ruhr,2020-08-06,48
Rhine-Ruhr,2020-08-07,41
Rhine-Ruhr,2020-08-08,41
Rhine-Ruhr,2020-08-09,41
Rhine-Ruhr,2020-08-10,42
Rhine-Ruhr,2020-08-11,46
Rhine-Ruhr,2020-08-12,52
Rhine-Ruhr,2020-08-13,49
Rhine-Ruhr,2020-08-14,49
Rhine-Ruhr,2020-08-15,44
Rhine-Ruhr,2020-08-16,42
Rhine-Ruhr,2020-08-17,49
Rhine-Ruhr,2020-08-18,48
Rhine-Ruhr,2020-08-19,49
Rhine-Ruhr,2020-08-20,52
Rhine-Ruhr,2020-08-21,53
Rhine-Ruhr,2020-08-22,48
Rhine-Ruhr,2020-08-23,48
Rhine-Ruhr,2020-08-24,46
Rhine-Ruhr,2020-08-25,42
Rhine-Ruhr,2020-08-26,49
Rhine-Ruhr,2020-08-27,47
Rhine-Ruhr,2020-08-28,48
Rhine-Ruhr,2020-08-29,45
Rhine-Ruhr,2020-08-30,44
Rhine-Ruhr,2020-08-31,46
Rhine-Ruhr,2020-09-01,47
Rhine-Ruhr,2020-09-02,53
Rhine-Ruhr,2020-09-03,46
Rhine-Ruhr,2020-09-04,51
Rhine-Ruhr,2020-09-05,52
Rhine-Ruhr,2020-09-06,42
Rhine-Ruhr,2020-09-07,44
Rhine-Ruhr,2020-09-08,46
Rhine-Ruhr,2020-09-09,49
Rhine-Ruhr,2020-09-10,46
Rhine-Ruhr,2020-09-11,46
Rhine-Ruhr,2020-09-12,48
Rhine-Ruhr,2020-09-13,47
Rhine-Ruhr,2020-09-14,50
Rhine-Ruhr,2020-09-15,48
Rhine-Ruhr,2020-09-16,51
Rhine-Ruhr,2020-09-17,57
Rhine-Ruhr,2020-09-18,52
Rhine-Ruhr,2020-09-19,56
Rhine-Ruhr,2020-09-20,50
Rhine-Ruhr,2020-09-21,46
Rhine-Ruhr,2020-09-22,53
Rhine-Ruhr,2020-09-23,55
Rhine-Ruhr,2020-09-24,54
Rhine-Ruhr,2020-09-25,48
Rhine-Ruhr,2020-09-26,52
Rhine-Ruhr,2020-09-27,45
Rhine-Ruhr,2020-09-28,54
Rhine-Ruhr,2020-09-29,45
Rhine-Ruhr,2020-09-30,56
Rhine-Ruhr,2020-10-01,55
Rhine-Ruhr,2020-10-02,52
Rhine-Ruhr,2020-10-03,44
Rhine-Ruhr,2020-10-04,45
Rhine-Ruhr,2020-10-05,52
Rhine-Ruhr,2020-10-06,55
Rhine-Ruhr,2020-10-07,56
Rhine-Ruhr,2020-10-08,46
Rhine-Ruhr,2020-10-09,52
Rhine-Ruhr,2020-10-10,49
Rhine-Ruhr,2020-10-11,42
Rhine-Ruhr,2020-10-12,46
Rhine-Ruhr,2020-10-13,45
Rhine-Ruhr,2020-10-14,45
Rhine-Ruhr,2020-10-15,40
Rhine-Ruhr,2020-10-16,43
Rhine-Ruhr,2020-10-17,41
Rhine-Ruhr,2020-10-18,38
Rhine-Ruhr,2020-10-19,35
Rhine-Ruhr,2020-10-20,30
Rhine-Ruhr,2020-10-21,48
Rhine-Ruhr,2020-10-22,41
Rhine-Ruhr,2020-10-23,39
Rhine-Ruhr,2020-10-24,36
Rhine-Ruhr,2020-10-25,39
Rhine-Ruhr,2020-10-26,43
Rhine-Ruhr,2020-10-27,40
Rhine-Ruhr,2020-10-28,42
Rhine-Ruhr,2020-10-29,40
Rhine-Ruhr,2020-10-30,38
Rhine-Ruhr,2020-10-31,39
Rhine-Ruhr,2020-11-01,37
Rhine-Ruhr,2020-11-02,36
Rhine-Ruhr,2020-11-03,32
Rhine-Ruhr,2020-11-04,32
Rhine-Ruhr,2020-11-05,31
Rhine-Ruhr,2020-11-06,31
Rhine-Ruhr,2020-11-07,30
Rhine-Ruhr,2020-11-08,26
Rhine-Ruhr,2020-11-09,30
Rhine-Ruhr,2020-11-10,33
Rhine-Ruhr,2020-11-11,33
Rhine-Ruhr,2020-11-12,32
Rhine-Ruhr,2020-11-13,28
Rhine-Ruhr,2020-11-14,32
Rhine-Ruhr,2020-11-15,28
Rhine-Ruhr,2020-11-16,34
Rhine-Ruhr,2020-11-17,33
Rhine-Ruhr,2020-11-18,32
Rhine-Ruhr,2020-11-19,35
Rhine-Ruhr,2020-11-20,30
Rhine-Ruhr,2020-11-21,30
Rhine-Ruhr,2020-11-22,25
Rhine-Ruhr,2020-11-23,28
Rhine-Ruhr,2020-11-24,30
Rhine-Ruhr,2020-11-25,32
Rhine-Ruhr,2020-11-26,31
Rhine-Ruhr,2020-11-27,31
Rhine-Ruhr,2020-11-28,34
Rhine-Ruhr,2020-11-29,24
Rhine-Ruhr,2020-11-30,31
Rhine-Ruhr,2020-12-01,33
Rhine-Ruhr,2020-12-02,31
Rhine-Ruhr,2020-12-03,33
Rhine-Ruhr,2020-12-04,28
Rhine-Ruhr,2020-12-05,28
Rhine-Ruhr,2020-12-06,26
Rhine-Ruhr,2020-12-07,30
Rhine-Ruhr,2020-12-08,28
Rhine-Ruhr,2020-12-09,30
Rhine-Ruhr,2020-12-10,32
Rhine-Ruhr,2020-12-11,28
Rhine-Ruhr,2020-12-12,28
Rhine-Ruhr,2020-12-13,27
Rhine-Ruhr,2020-12-14,28
Rhine-Ruhr,2020-12-15,32
Rhine-Ruhr,2020-12-16,24
Rhine-Ruhr,2020-12-17,22
Rhine-Ruhr,2020-12-18,21
Rhine-Ruhr,2020-12-19,20
Rhine-Ruhr,2020-12-20,20
Rhine-Ruhr,2020-12-21,18
Rhine-Ruhr,2020-12-22,21
Rhine-Ruhr,2020-12-23,17
Rhine-Ruhr,2020-12-24,17
Rhine-Ruhr,2020-12-25,13
Rhine-Ruhr,2020-12-26,13
Rhine-Ruhr,2020-12-27,16
Rhine-Ruhr,2020-12-28,18
Rhine-Ruhr,2020-12-29,19
Rhine-Ruhr,2020-12-30,22
Rhine-Ruhr,2020-12-31,20
Rhine-Ruhr,2021-01-01,15
Rhine-Ruhr,2021-01-02,17
Rhine-Ruhr,2021-01-03,20
Rhine-Ruhr,2021-01-04,23
Rhine-Ruhr,2021-01-05,21
Rhine-Ruhr,2021-01-06,19
Rhine-Ruhr,2021-01-07,21
Rhine-Ruhr,2021-01-08,20
Rhine-Ruhr,2021-01-09,16
Rhine-Ruhr,2021-01-10,21
Rhine-Ruhr,2021-01-11,24
Rhine-Ruhr,2021-01-12,23
Rhine-Ruhr,2021-01-13,20
Rome,2020-02-24,136
Rome,2020-02-25,102
Rome,2020-02-26,98
Rome,2020-02-27,94
Rome,2020-02-28,93
Rome,2020-02-29,88
Rome,2020-03-01,82
Rome,2020-03-02,97
Rome,2020-03-03,91
Rome,2020-03-04,91
Rome,2020-03-05,74
Rome,2020-03-06,66
Rome,2020-03-07,59
Rome,2020-03-08,51
Rome,2020-03-09,43
Rome,2020-03-10,23
Rome,2020-03-11,16
Rome,2020-03-12,11
Rome,2020-03-13,7
Rome,2020-03-14,7
Rome,2020-03-15,5
Rome,2020-03-16,8
Rome,2020-03-17,6
Rome,2020-03-18,6
Rome,2020-03-19,6
Rome,2020-03-20,5
Rome,2020-03-21,5
Rome,2020-03-22,4
Rome,2020-03-23,6
Rome,2020-03-24,4
Rome,2020-03-25,5
Rome,2020-03-26,4
Rome,2020-03-27,4
Rome,2020-03-28,4
Rome,2020-03-29,3
Rome,2020-03-30,5
Rome,2020-03-31,5
Rome,2020-04-01,5
Rome,2020-04-02,4
Rome,2020-04-03,4
Rome,2020-04-04,4
Rome,2020-04-05,3
Rome,2020-04-06,5
Rome,2020-04-07,5
Rome,2020-04-08,5
Rome,2020-04-09,5
Rome,2020-04-10,4
Rome,2020-04-11,4
Rome,2020-04-12,3
Rome,2020-04-13,3
Rome,2020-04-14,5
Rome,2020-04-15,5
Rome,2020-04-16,5
Rome,2020-04-17,5
Rome,2020-04-18,5
Rome,2020-04-19,4
Rome,2020-04-20,6
Rome,2020-04-21,6
Rome,2020-04-22,5
Rome,2020-04-23,5
Rome,2020-04-24,6
Rome,2020-04-25,4
Rome,2020-04-26,5
Rome,2020-04-27,7
Rome,2020-04-28,6
Rome,2020-04-29,6
Rome,2020-04-30,6
Rome,2020-05-01,3
Rome,2020-05-02,7
Rome,2020-05-03,6
Rome,2020-05-04,13
Rome,2020-05-05,11
Rome,2020-05-06,11
Rome,2020-05-07,11
Rome,2020-05-08,10
Rome,2020-05-09,12
Rome,2020-05-10,11
Rome,2020-05-11,12
Rome,2020-05-12,12
Rome,2020-05-13,11
Rome,2020-05-14,12
Rome,2020-05-15,11
Rome,2020-05-16,12
Rome,2020-05-17,13
Rome,2020-05-18,18
Rome,2020-05-19,17
Rome,2020-05-20,16
Rome,2020-05-21,18
Rome,2020-05-22,17
Rome,2020-05-23,24
Rome,2020-05-24,20
Rome,2020-05-25,21
Rome,2020-05-26,20
Rome,2020-05-27,20
Rome,2020-05-28,19
Rome,2020-05-29,17
Rome,2020-05-30,21
Rome,2020-05-31,24
Rome,2020-06-01,26
Rome,2020-06-02,21
Rome,2020-06-03,25
Rome,2020-06-04,24
Rome,2020-06-05,23
Rome,2020-06-06,33
Rome,2020-06-07,28
Rome,2020-06-08,31
Rome,2020-06-09,31
Rome,2020-06-10,28
Rome,2020-06-11,26
Rome,2020-06-12,28
Rome,2020-06-13,28
Rome,2020-06-14,30
Rome,2020-06-15,34
Rome,2020-06-16,34
Rome,2020-06-17,34
Rome,2020-06-18,35
Rome,2020-06-19,33
Rome,2020-06-20,35
Rome,2020-06-21,35
Rome,2020-06-22,37
Rome,2020-06-23,39
Rome,2020-06-24,39
Rome,2020-06-25,39
Rome,2020-06-26,37
Rome,2020-06-27,37
Rome,2020-06-28,34
Rome,2020-06-29,32
Rome,2020-06-30,39
Rome,2020-07-01,42
Rome,2020-07-02,39
Rome,2020-07-03,37
Rome,2020-07-04,37
Rome,2020-07-05,39
Rome,2020-07-06,47
Rome,2020-07-07,42
Rome,2020-07-08,41
Rome,2020-07-09,41
Rome,2020-07-10,42
Rome,2020-07-11,41
Rome,2020-07-12,41
Rome,2020-07-13,47
Rome,2020-07-14,45
Rome,2020-07-15,44
Rome,2020-07-16,43
Rome,2020-07-17,40
Rome,2020-07-18,42
Rome,2020-07-19,42
Rome,2020-07-20,46
Rome,2020-07-21,44
Rome,2020-07-22,46
Rome,2020-07-23,45
Rome,2020-07-24,42
Rome,2020-07-25,44
Rome,2020-07-26,42
Rome,2020-07-27,49
Rome,2020-07-28,46
Rome,2020-07-29,45
Rome,2020-07-30,46
Rome,2020-07-31,41
Rome,2020-08-01,41
Rome,2020-08-02,40
Rome,2020-08-03,48
Rome,2020-08-04,45
Rome,2020-08-05,45
Rome,2020-08-06,43
Rome,2020-08-07,40
Rome,2020-08-08,42
Rome,2020-08-09,39
Rome,2020-08-10,42
Rome,2020-08-11,40
Rome,2020-08-12,38
Rome,2020-08-13,39
Rome,2020-08-14,35
Rome,2020-08-15,34
Rome,2020-08-16,38
Rome,2020-08-17,39
Rome,2020-08-18,39
Rome,2020-08-19,38
Rome,2020-08-20,36
Rome,2020-08-21,34
Rome,2020-08-22,39
Rome,2020-08-23,42
Rome,2020-08-24,43
Rome,2020-08-25,42
Rome,2020-08-26,43
Rome,2020-08-27,41
Rome,2020-08-28,40
Rome,2020-08-29,42
Rome,2020-08-30,39
Rome,2020-08-31,46
Rome,2020-09-01,50
Rome,2020-09-02,49
Rome,2020-09-03,49
Rome,2020-09-04,48
Rome,2020-09-05,51
Rome,2020-09-06,54
Rome,2020-09-07,61
Rome,2020-09-08,56
Rome,2020-09-09,56
Rome,2020-09-10,56
Rome,2020-09-11,53
Rome,2020-09-12,59
Rome,2020-09-13,59
Rome,2020-09-14,67
Rome,2020-09-15,65
Rome,2020-09-16,65
Rome,2020-09-17,66
Rome,2020-09-18,63
Rome,2020-09-19,63
Rome,2020-09-20,57
Rome,2020-09-21,64
Rome,2020-09-22,62
Rome,2020-09-23,59
Rome,2020-09-24,63
Rome,2020-09-25,62
Rome,2020-09-26,60
Rome,2020-09-27,46
Rome,2020-09-28,65
Rome,2020-09-29,63
Rome,2020-09-30,62
Rome,2020-10-01,64
Rome,2020-10-02,62
Rome,2020-10-03,56
Rome,2020-10-04,61
Rome,2020-10-05,67
Rome,2020-10-06,61
Rome,2020-10-07,59
Rome,2020-10-08,62
Rome,2020-10-09,61
Rome,2020-10-10,63
Rome,2020-10-11,49
Rome,2020-10-12,61
Rome,2020-10-13,59
Rome,2020-10-14,55
Rome,2020-10-15,54
Rome,2020-10-16,54
Rome,2020-10-17,56
Rome,2020-10-18,53
Rome,2020-10-19,56
Rome,2020-10-20,53
Rome,2020-10-21,51
Rome,2020-10-22,51
Rome,2020-10-23,50
Rome,2020-10-24,44
Rome,2020-10-25,44
Rome,2020-10-26,47
Rome,2020-10-27,44
Rome,2020-10-28,42
Rome,2020-10-29,40
Rome,2020-10-30,39
Rome,2020-10-31,38
Rome,2020-11-01,34
Rome,2020-11-02,40
Rome,2020-11-03,38
Rome,2020-11-04,36
Rome,2020-11-05,34
Rome,2020-11-06,33
Rome,2020-11-07,34
Rome,2020-11-08,30
Rome,2020-11-09,35
Rome,2020-11-10,32
Rome,2020-11-11,34
Rome,2020-11-12,32
Rome,2020-11-13,31
Rome,2020-11-14,31
Rome,2020-11-15,33
Rome,2020-11-16,32
Rome,2020-11-17,32
Rome,2020-11-18,33
Rome,2020-11-19,32
Rome,2020-11-20,28
Rome,2020-11-21,33
Rome,2020-11-22,30
Rome,2020-11-23,34
Rome,2020-11-24,33
Rome,2020-11-25,33
Rome,2020-11-26,33
Rome,2020-11-27,33
Rome,2020-11-28,32
Rome,2020-11-29,30
Rome,2020-11-30,36
Rome,2020-12-01,33
Rome,2020-12-02,31
Rome,2020-12-03,33
Rome,2020-12-04,31
Rome,2020-12-05,32
Rome,2020-12-06,25
Rome,2020-12-07,32
Rome,2020-12-08,22
Rome,2020-12-09,34
Rome,2020-12-10,33
Rome,2020-12-11,35
Rome,2020-12-12,34
Rome,2020-12-13,34
Rome,2020-12-14,37
Rome,2020-12-15,36
Rome,2020-12-16,34
Rome,2020-12-17,35
Rome,2020-12-18,34
Rome,2020-12-19,33
Rome,2020-12-20,28
Rome,2020-12-21,33
Rome,2020-12-22,34
Rome,2020-12-23,32
Rome,2020-12-24,10
Rome,2020-12-25,7
Rome,2020-12-26,8
Rome,2020-12-27,12
Rome,2020-12-28,22
Rome,2020-12-29,24
Rome,2020-12-30,23
Rome,2020-12-31,12
Rome,2021-01-01,7
Rome,2021-01-02,11
Rome,2021-01-03,11
Rome,2021-01-04,28
Rome,2021-01-05,15
Rome,2021-01-06,11
Rome,2021-01-07,27
Rome,2021-01-08,28
Rome,2021-01-09,22
Rome,2021-01-10,20
Rome,2021-01-11,35
Rome,2021-01-12,33
Rome,2021-01-13,32
San Francisco,2020-02-24,109
San Francisco,2020-02-25,107
San Francisco,2020-02-26,100
San Francisco,2020-02-27,104
San Francisco,2020-02-28,102
San Francisco,2020-02-29,99
San Francisco,2020-03-01,93
San Francisco,2020-03-02,100
San Francisco,2020-03-03,100
San Francisco,2020-03-04,96
San Francisco,2020-03-05,95
San Francisco,2020-03-06,93
San Francisco,2020-03-07,85
San Francisco,2020-03-08,88
San Francisco,2020-03-09,83
San Francisco,2020-03-10,74
San Francisco,2020-03-11,65
San Francisco,2020-03-12,57
San Francisco,2020-03-13,49
San Francisco,2020-03-14,40
San Francisco,2020-03-15,38
San Francisco,2020-03-16,33
San Francisco,2020-03-17,14
San Francisco,2020-03-18,9
San Francisco,2020-03-19,9
San Francisco,2020-03-20,9
San Francisco,2020-03-21,9
San Francisco,2020-03-22,9
San Francisco,2020-03-23,8
San Francisco,2020-03-24,6
San Francisco,2020-03-25,6
San Francisco,2020-03-26,6
San Francisco,2020-03-27,6
San Francisco,2020-03-28,6
San Francisco,2020-03-29,7
San Francisco,2020-03-30,8
San Francisco,2020-03-31,6
San Francisco,2020-04-01,5
San Francisco,2020-04-02,5
San Francisco,2020-04-03,6
San Francisco,2020-04-04,6
San Francisco,2020-04-05,6
San Francisco,2020-04-06,6
San Francisco,2020-04-07,5
San Francisco,2020-04-08,4
San Francisco,2020-04-09,5
San Francisco,2020-04-10,5
San Francisco,2020-04-11,5
San Francisco,2020-04-12,5
San Francisco,2020-04-13,5
San Francisco,2020-04-14,5
San Francisco,2020-04-15,4
San Francisco,2020-04-16,4
San Francisco,2020-04-17,4
San Francisco,2020-04-18,4
San Francisco,2020-04-19,6
San Francisco,2020-04-20,5
San Francisco,2020-04-21,4
San Francisco,2020-04-22,4
San Francisco,2020-04-23,4
San Francisco,2020-04-24,4
San Francisco,2020-04-25,4
San Francisco,2020-04-26,5
San Francisco,2020-04-27,5
San Francisco,2020-04-28,4
San Francisco,2020-04-29,4
San Francisco,2020-04-30,4
San Francisco,2020-05-01,4
San Francisco,2020-05-02,5
San Francisco,2020-05-03,6
San Francisco,2020-05-04,6
San Francisco,2020-05-05,5
San Francisco,2020-05-06,4
San Francisco,2020-05-07,4
San Francisco,2020-05-08,5
San Francisco,2020-05-09,5
San Francisco,2020-05-10,5
San Francisco,2020-05-11,6
San Francisco,2020-05-12,4
San Francisco,2020-05-13,4
San Francisco,2020-05-14,4
San Francisco,2020-05-15,4
San Francisco,2020-05-16,5
San Francisco,2020-05-17,7
San Francisco,2020-05-18,6
San Francisco,2020-05-19,5
San Francisco,2020-05-20,5
San Francisco,2020-05-21,5
San Francisco,2020-05-22,5
San Francisco,2020-05-23,6
San Francisco,2020-05-24,7
San Francisco,2020-05-25,7
San Francisco,2020-05-26,5
San Francisco,2020-05-27,5
San Francisco,2020-05-28,5
San Francisco,2020-05-29,6
San Francisco,2020-05-30,5
San Francisco,2020-05-31,8
San Francisco,2020-06-01,8
San Francisco,2020-06-02,5
San Francisco,2020-06-03,6
San Francisco,2020-06-04,6
San Francisco,2020-06-05,6
San Francisco,2020-06-06,7
San Francisco,2020-06-07,8
San Francisco,2020-06-08,7
San Francisco,2020-06-09,6
San Francisco,2020-06-10,6
San Francisco,2020-06-11,6
San Francisco,2020-06-12,7
San Francisco,2020-06-13,9
San Francisco,2020-06-14,9
San Francisco,2020-06-15,10
San Francisco,2020-06-16,7
San Francisco,2020-06-17,7
San Francisco,2020-06-18,7
San Francisco,2020-06-19,8
San Francisco,2020-06-20,8
San Francisco,2020-06-21,9
San Francisco,2020-06-22,10
San Francisco,2020-06-23,8
San Francisco,2020-06-24,7
San Francisco,2020-06-25,6
San Francisco,2020-06-26,8
San Francisco,2020-06-27,7
San Francisco,2020-06-28,10
San Francisco,2020-06-29,10
San Francisco,2020-06-30,7
San Francisco,2020-07-01,7
San Francisco,2020-07-02,7
San Francisco,2020-07-03,7
San Francisco,2020-07-04,7
San Francisco,2020-07-05,8
San Francisco,2020-07-06,9
San Francisco,2020-07-07,7
San Francisco,2020-07-08,7
San Francisco,2020-07-09,6
San Francisco,2020-07-10,7
San Francisco,2020-07-11,8
San Francisco,2020-07-12,10
San Francisco,2020-07-13,9
San Francisco,2020-07-14,8
San Francisco,2020-07-15,7
San Francisco,2020-07-16,7
San Francisco,2020-07-17,7
San Francisco,2020-07-18,8
San Francisco,2020-07-19,9
San Francisco,2020-07-20,8
San Francisco,2020-07-21,7
San Francisco,2020-07-22,7
San Francisco,2020-07-23,7
San Francisco,2020-07-24,7
San Francisco,2020-07-25,8
San Francisco,2020-07-26,9
San Francisco,2020-07-27,9
San Francisco,2020-07-28,7
San Francisco,2020-07-29,6
San Francisco,2020-07-30,7
San Francisco,2020-07-31,7
San Francisco,2020-08-01,8
San Francisco,2020-08-02,9
San Francisco,2020-08-03,9
San Francisco,2020-08-04,7
San Francisco,2020-08-05,7
San Francisco,2020-08-06,7
San Francisco,2020-08-07,7
San Francisco,2020-08-08,9
San Francisco,2020-08-09,10
San Francisco,2020-08-10,10
San Francisco,2020-08-11,8
San Francisco,2020-08-12,7
San Francisco,2020-08-13,7
San Francisco,2020-08-14,9
San Francisco,2020-08-15,10
San Francisco,2020-08-16,10
San Francisco,2020-08-17,10
San Francisco,2020-08-18,8
San Francisco,2020-08-19,7
San Francisco,2020-08-20,7
San Francisco,2020-08-21,8
San Francisco,2020-08-22,11
San Francisco,2020-08-23,11
San Francisco,2020-08-24,11
San Francisco,2020-08-25,8
San Francisco,2020-08-26,7
San Francisco,2020-08-27,7
San Francisco,2020-08-28,7
San Francisco,2020-08-29,10
San Francisco,2020-08-30,10
San Francisco,2020-08-31,10
San Francisco,2020-09-01,8
San Francisco,2020-09-02,8
San Francisco,2020-09-03,8
San Francisco,2020-09-04,9
San Francisco,2020-09-05,10
San Francisco,2020-09-06,11
San Francisco,2020-09-07,11
San Francisco,2020-09-08,8
San Francisco,2020-09-09,7
San Francisco,2020-09-10,7
San Francisco,2020-09-11,7
San Francisco,2020-09-12,8
San Francisco,2020-09-13,10
San Francisco,2020-09-14,9
San Francisco,2020-09-15,8
San Francisco,2020-09-16,8
San Francisco,2020-09-17,9
